SAP,Material Description,routing time,Class,Class Code
500404137,PA A4512947 DRX310_F,40.0,Low,1
500422468,"PA A4512947,RS DRX360_F",40.0,Low,1
500414072,PA A4512948 DRX310_F,39.0,Low,1
500408412,"PA A4512963,Kod DRX310_F",43.0,Low,1
500450381,PA A4512966 DRX310_F,43.0,Low,1
500485291,"PA A4512967,45° DRX310_F",48.0,Low,1
500467530,"PA A4512967,Kod DRX 310_F",53.0,Low,1
500559052,"PA A4513103,S8100150 DRX310_F",53.0,Low,1
500419012,PA A4513918 DRX310_F,40.0,Low,1
500419014,PA A4513919 DRX310_F,44.0,Low,1
500468676,"PA A4513920,Kod DRX310_F",44.0,Low,1
500277231,"PA A4516122,GST DRX310",34.0,Low,1
500337005,PA A4516124 DRX310,32.0,Low,1
500417289,PA A4516703 Flying DRX310_F,39.0,Low,1
500427030,"PA A4516707,Flying DRX310_F",63.0,Low,1
500556207,PA A4516716 DRX310_F,60.0,Low,1
500430858,"PA A4516920,Flying DRX310_F",63.0,Low,1
500413527,PA A4516923 DRX310_F,63.0,Low,1
500417117,PA A4516924 Fliegend DRX310_F,63.0,Low,1
500422227,PA A4516932 Flying DRX310_F,54.0,Low,1
500430899,PA A4516933 DRX310_F,54.0,Low,1
500417288,PA A4516934 Flying DRX310_F,45.0,Low,1
500485350,PA A4516938 ausschluss A4813705 DRX310_F,40.0,Low,1
500520495,PA A4516942 DRX310_F,49.0,Low,1
500582176,"PA A4516942,S7600231,Z0100633 DRX310_F",50.0,Low,1
500520513,PA A4516943 DRX310_F,39.0,Low,1
500582175,"PA A4516943,S7600231,Z0100633 DRX310_F",44.0,Low,1
500486059,PA A4517115 3D Printer DRX316,40.0,Low,1
500487678,PA A4517115 DRX310_F,44.0,Low,1
500558669,PA A4517119 DRX310_F,39.0,Low,1
500583238,"PA A4517126,A DRX310_F",45.0,Low,1
500486066,PA A4517701 3D Printer DRX316,33.0,Low,1
500489539,PA A4517701 DRX310_F,48.0,Low,1
500497496,"PA A4517703,S8100090 DRX310_F",37.0,Low,1
500493156,PA A4517704 DRX310_F,30.0,Low,1
500518771,PA A4517712 DRX310_F,43.0,Low,1
500559031,"PA A4517713,S8100173 DRX310_F",58.0,Low,1
500549366,"PA A4517714,S8100026 DRX310_F",48.0,Low,1
500549365,"PA A4517715,S8100098 DRX310_F",48.0,Low,1
500556227,"PA A4517719, Kod DRX310_F",45.0,Low,1
500210975,PA A4517901 DRX310,24.0,Low,1
500255928,PA A4517909 seitlich DRX310,38.0,Low,1
500415050,PA A4517916 DRX310_F,27.0,Low,1
500431773,PA A4517917 DRX310_F,43.0,Low,1
500417234,PA A4517922 DRX310_F,43.0,Low,1
500569502,"PA A4517934,Angle A=35 B+=30° DRX310_F",41.0,Low,1
500421324,PA A4517954 DRX310_F,40.0,Low,1
500220325,PA A4810108(KS5+Mutter) DRX310,31.0,Low,1
500152587,PA A4810906 DRX313,27.0,Low,1
500155018,PA A4812111 DRX310,43.0,Low,1
500159670,PA A4812113 DRX310,29.0,Low,1
500207960,PA A4812130 (KS6 mit Mutter) DRX310,24.0,Low,1
500425097,PA A4812132 DRX310_F,27.0,Low,1
500244957,PA A4812140 DRX310_F,23.0,Low,1
500260837,PA A4812153 GST+ANW flieg.DRX310_F,41.0,Low,1
500275532,PA A4812155=Y9904247 DRX310_F,50.0,Low,1
500140510,PA A4812192 DRX310,36.0,Low,1
500161603,"PA A4812410/411/418,A4812407/408_DRX310",40.0,Low,1
500204237,PA A4812412 DRX310_F,30.0,Low,1
500324214,PA A4812420 DRX310,33.0,Low,1
500345619,"PA A4812702,Kod DRX310",38.0,Low,1
500432427,PA A4812714 DRX310_F,43.0,Low,1
500518226,"PA A4812721, mit Kodirung DRX 310_F",43.0,Low,1
500517048,"PA A4812724,S8100095 DRX310_F",43.0,Low,1
500556251,PA A4812729 DRX310_F,43.0,Low,1
500556252,PA A4812730 DRX310_F,45.0,Low,1
500556253,PA A4812731 DRX310_F,60.0,Low,1
500364515,"PA A4812914,Kod DRX310_F",25.0,Low,1
500339584,"PA A4812919,T0300008 DRX310",38.0,Low,1
500162692,PA A4812924 DRX310,27.0,Low,1
500462038,PA A4812927 DRX310_F,43.0,Low,1
500253221,"PA A4812938,kod5 DRX310_F",33.0,Low,1
500253229,"PA A4812939, kod4 DRX310_F",36.0,Low,1
500253234,"PA A4812940, kod6 DRX310_F",29.0,Low,1
500253225,"PA A4812942,kod2 DRX310_F",29.0,Low,1
500364869,"PA A4812945,KOD DRX310_F",29.0,Low,1
500344793,"PA A4812950,kod3 DRX310_F",32.0,Low,1
500306844,"PA A4812958,Kodierung,kod6 DRX310",38.0,Low,1
500306876,"PA A4812960, kod8 DRX310_F",29.0,Low,1
500306872,"PA A4812961, kod7 DRX310_F",29.0,Low,1
500350951,PA A4812965.Kodierung DRX310,29.0,Low,1
500345651,"PA A4812972,Kod DRX310",29.0,Low,1
500370106,PA A4812975 DRX310_F,29.0,Low,1
500381093,PA A4812976 DRX310_F,29.0,Low,1
500368259,PA A4812977 DRX310_F,29.0,Low,1
500369570,PA A4812978 DRX310_F,33.0,Low,1
500368974,"PA A4812981,Kod DRX310_F",44.0,Low,1
500427555,PA A4812984 DRX310_F,44.0,Low,1
500384141,PA A4812986 DRX310_F,39.0,Low,1
500386346,"PA A4812992,Coding DX310_F",32.0,Low,1
500411202,"PA A4812993,Fliegend,kod.DRX310_F",41.0,Low,1
500401119,"PA A4812994, Kod DRX310_F",33.0,Low,1
500398978,"PA A4812997,Kod_1 DRX310_F",37.0,Low,1
500485347,PA A4813705 ausschluss A4516938 DRX310_F,52.0,Low,1
500530291,PA A4813706 DRX310_F,45.0,Low,1
500516883,"PA A4813709,S7600119 DRX310_F",43.0,Low,1
500517132,"PA A4813711,S8100052 DRX310_F",43.0,Low,1
500516962,"PA A4813714,S8100052 DRX310_F",43.0,Low,1
500517742,"PA A4813715,S7600164 DRX310_F",50.0,Low,1
500517449,PA A4813717 DRX310_F,43.0,Low,1
500519455,PA A4813724 DRX310_F,30.0,Low,1
500523180,PA A4813725 DRX310_F,43.0,Low,1
500548830,"PA A4813729,S8100095 DRX310_F",43.0,Low,1
500558141,"PA A4813732,S8100121 DRX310_F",44.0,Low,1
500560873,"PA A4813733,S8100121 DRX310_F",43.0,Low,1
500547638,"PA A4813735,S8100121 DRX310_F",45.0,Low,1
500140504,PA A4813903 DRX310,60.0,Low,1
500179861,"PA A4813903 verdrehsicher,neu DRX310",34.0,Low,1
500379366,PA A4813905 DRX310_F,41.0,Low,1
500153356,PA A4813905 Multiple KS DRX313,27.0,Low,1
500556215,PA A4813933 DRX310_F,43.0,Low,1
500363513,"PA A4814401,8B001981/1946,ANW KS DRX310F",38.0,Low,1
500439260,"PA A4814403,B0202584 DRX310_F",150.0,Low,1
500515955,"PA A4814403,B0203184/71,M0400601 DRX310F",250.0,Medium,2
500179857,PA A4816114 DRX310,33.0,Low,1
500361900,"PA A4816138,Kod DRX310",29.0,Low,1
500324493,"PA A4816139,A DRX310",31.0,Low,1
500422782,PA A4816146 DRX310_F,41.0,Low,1
500369155,PA A4816203 DRX310_F,45.0,Low,1
500175983,PA A4816405 DRX310,30.0,Low,1
500421326,PA A4816703 DRX310_F,40.0,Low,1
500431774,PA A4816706 Fliegend DRX310_F,63.0,Low,1
500529030,"PA A4816706,S8100105,KS 90° DRX310_F",50.0,Low,1
500571117,"PA A4816706,S8100105,KS 90°up DRX310_F",54.0,Low,1
500448116,PA A4816717 DRX310_F,39.0,Low,1
500500936,PA A4816718 DRX310_F,44.0,Low,1
500492957,"PA A4816718,3D Printer DRX316",39.0,Low,1
500485754,PA A4816722 DRX310_F,30.0,Low,1
500484071,PA A4816724 DRX310_F,43.0,Low,1
500517137,"PA A4816727,S8100105 DRX310_F",44.0,Low,1
500544408,PA A4816731 DRX310_F,55.0,Low,1
500561149,PA A4816741 DRX310_F,58.0,Low,1
500181916,PA A4816905 DRX310,29.0,Low,1
500207569,PA A4816910 neu DRX310,43.0,Low,1
500364352,"PA A4816924,Kod,GST DRX310",29.0,Low,1
500417610,PA A4816940 DRX310_F,38.0,Low,1
500455456,"PA A4816944,S8100070 DRX310_F",43.0,Low,1
500417287,PA A4816945 Flying DRX310_F,50.0,Low,1
500436065,PA A4816946 DRX310_F,40.0,Low,1
500512055,"PA A4816949,S8100105 DRX310_F",40.0,Low,1
500560322,"PA A4816952,S8100105,KS_90° DRX310_F",48.0,Low,1
500164733,PA A4817904 DRX310_F,28.0,Low,1
500191067,PA A4817912 DRX310,28.0,Low,1
500226701,PA A4817914 DRX310,34.0,Low,1
500521748,PA A4817918 DRX310_F,50.0,Low,1
500517913,PA A4817941 DRX310_F,50.0,Low,1
500517444,"PA A4817942,S8100089 DRX310_F",50.0,Low,1
500369060,"PA A7100213,2x8B001644,ANW DRX310_F",72.0,Low,1
500150504,"PA A7100217,B0300717_DRX310_F",46.0,Low,1
500326362,PA A7300045 DRX310,33.0,Low,1
500453176,"PA A7300064,ANW Schraube_Mutter DRX310_F",25.0,Low,1
500334524,"PA A9900228,S7600119 DRX310",24.0,Low,1
500512475,PA A9900279 DRX310_F,23.0,Low,1
500531643,"PA A9900303,S8100098 DRX310_F",25.0,Low,1
500520127,"PA A9900338,ANW DRX310_F",54.0,Low,1
500520126,"PA A9900339,ANW DRX310_F",44.0,Low,1
500182511,PA A9900801/9217497/6Q0035674 DRX310,40.0,Low,1
500381607,PA A9900801/9217497/6Q0035674 DRX310_F,33.0,Low,1
500182510,PA A9900802/9217501/6Q0035674D DRX310,28.0,Low,1
500381673,PA A9900802/9217501/6Q0035674D DRX310_F,33.0,Low,1
500182509,PA A9900803/9217499/6Q0035674B DRX310,33.0,Low,1
500381671,PA A9900803/9217499/6Q0035674B DRX310_F,33.0,Low,1
500182503,PA A9900804/9217500/6Q0035674C DRX310,33.0,Low,1
500381672,PA A9900804/9217500/6Q0035674C DRX310_F,33.0,Low,1
500182501,PA A9900805/9217498/6Q0035674A DRX310,40.0,Low,1
500381670,PA A9900805/9217498/6Q0035674A DRX310_F,33.0,Low,1
500149354,PA B0000342_DRX310_F,38.0,Low,1
500202781,PA B0000367 DRX310,27.0,Low,1
500148354,PA B0000490_DRX313,20.0,Low,1
500149126,"PA B0000490,S_DRX316",31.0,Low,1
500345116,"PA B0000490,U,flyingWellrohr 20cm DRX313",35.0,Low,1
500278925,"PA B0000564,U ANW+GST+Ver. DRX310_F",32.0,Low,1
500363852,"PA B0000564,U,Flying DRX310",28.0,Low,1
500141224,PA B0000566 DRX310 OU,27.0,Low,1
500451914,PA B0000672 DRX310_F,60.0,Low,1
500500938,PA B0000673 DRX310_F,53.0,Low,1
500526133,PA B0000692 DRX310_F,43.0,Low,1
500180311,PA B0000708 DRX313,24.0,Low,1
500316448,"PA B0000770,US DRX310_F",36.0,Low,1
500148107,PA B0000782_DRX310,40.0,Low,1
500220216,"PA B0000848,U DRX310",26.0,Low,1
500479725,PA B0001006 DRX310_F,48.0,Low,1
500488667,"PA B0001006,ANW+Verr. DRX310_F",43.0,Low,1
500493513,"PA B0001006,PO DRX310_F",48.0,Low,1
500448732,PA B0001100 DRX310_F,43.0,Low,1
500470021,PA B0001112 DRX310_F,99.0,Low,1
500225295,PA B0001118 DRX310,33.0,Low,1
500437057,PA B0001119 DRX310_F,36.0,Low,1
500497947,PA B0001120 DRX310_F,48.0,Low,1
500471922,"PA B0001149,B0004955 DRX310_F",59.0,Low,1
500439044,PA B0001189 DRX310_F,50.0,Low,1
500180672,"PA B0001427 ,U DRX310_F",55.0,Low,1
500507143,PA B0001446 DRX310_F,60.0,Low,1
500211152,"PA B0001447,U DRX310_F",30.0,Low,1
500207592,"PA B0001457,S DRX310",31.0,Low,1
500488722,"PA B0001669,ANW DRX310_F",40.0,Low,1
500157176,PA B0001737_DRX310,27.0,Low,1
500469220,PA B0001739 DRX310_F,40.0,Low,1
500412465,"PA B0001780,B0011047 DRX310_F",54.0,Low,1
500305487,"PA B0001789,U mit activ verrieg DRX310",28.0,Low,1
500155229,PA B0001793 DRX310,35.0,Low,1
500242515,PA B0001793 fliegende DRX313,55.0,Low,1
500254008,"PA B0001793,U,Bügelverriegelung_DRX310",50.0,Low,1
500159880,PA B0001835 DRX310_F,27.0,Low,1
500149455,PA B0002284_DRX313,28.0,Low,1
500348877,"PA B0002284,ANW.m.Niederhalt,S DRX310",32.0,Low,1
500448605,"PA B0002919,ANW DRX310_F",43.0,Low,1
500157577,"PA B0003000 ,OU DRX310 rotable",27.0,Low,1
500148174,"PA B0003000,UO_DRX310_rotable",15.0,Low,1
500148019,PA B0003030_DRX310,27.0,Low,1
500162352,"PA B0003030, S_DRX310_F",36.0,Low,1
500439016,PA B0003168 DRX310_F,45.0,Low,1
500206988,"PA B0003217,U DRX310_F",30.0,Low,1
500230286,"PA B0003337,U DRX310",33.0,Low,1
500317795,"PA B0003432,U,akiver verrieg DRX310",23.0,Low,1
500172755,PA B0003512 wechselb.Einsatz DRX313,24.0,Low,1
500221526,"PA B0003517,G0621129 DRX310",43.0,Low,1
500166044,PA B0003697 DRX313,24.0,Low,1
500173649,PA B0003794_DRX310_F,36.0,Low,1
500302954,"PA B0003794,SU,m.akt.Verrieg DRX310",23.0,Low,1
500315887,"PA B0003828,S,ANW+GST DRX310",36.0,Low,1
500254091,"PA B0003828,U,ANW+GST DRX310",26.0,Low,1
500196810,"PA B0003828,verschiebbar DRX310_doppel",60.0,Low,1
500179368,PA B0003868 DRX310_F,25.0,Low,1
500449089,PA B0003869 DRX310_F,53.0,Low,1
500175669,PA B0003907_DRX310_F,30.0,Low,1
500164865,"PA B0004173,S_DRX310_F",36.0,Low,1
500242507,"PA B0004173,U drehbar 90° DRX310",28.0,Low,1
500165455,PA B0004241/42/43/44/45_DRX313,24.0,Low,1
500204034,PA B0004317 DRX313,19.0,Low,1
500174186,PA B0004318 DRX310,26.0,Low,1
500305489,"PA B0004440,U,mit Bügelverrig. DRX310",31.0,Low,1
500177545,PA B0004449  DRX310_F,33.0,Low,1
500323603,"PA B0004449,ANW DRX310",87.0,Low,1
500470268,"PA B0004601,B0004955 DRX310_F",70.0,Low,1
500477866,"PA B0004601,B0004955 Spiegel DRX310_F",50.0,Low,1
500221291,"PA B0004607,S DRX310",21.0,Low,1
500489255,"PA B0004705,B0012808,U DRX310_F",50.0,Low,1
500258577,"PA B0004818-green,Bügel unten DRX310",128.0,Low,1
500247387,"PA B0004818,A4212311 DRX310 Neu",120.0,Low,1
500356416,"PA B0004820,U,Flying,lockingdev.DRX310_F",45.0,Low,1
500277277,"PA B0005511,U DRX310_F",25.0,Low,1
500195099,PA B0005992 DRX310,162.0,Medium,2
500488031,"PA B0006250, U DRX310_F",43.0,Low,1
500448642,"PA B0006250,Lage U DRX313",28.0,Low,1
500310731,"PA B0006364,U,DRX313",32.0,Low,1
500220664,PA B0006745 DRX310,35.0,Low,1
500211936,PA B0006750 DRX310_F,32.0,Low,1
500542807,"PA B0006968,Lage U DRX310_F",48.0,Low,1
500233457,PA B0006990 Träger DRX310,700.0,Very High,4
500234107,PA B0006991 Träger DRX310,480.0,Very High,4
500232615,PA B0006992 Träger DRX310,527.0,Very High,4
500233764,"PA B0007117,U DRX310",23.0,Low,1
500487358,"PA B0007121,SU DRX310_F",35.0,Low,1
500387899,"PA B0007121,US DRX310_F",33.0,Low,1
500238698,"PA B0007122,90°drehbar DRX310_F",30.0,Low,1
500511921,"PA B0007136,Flying DRX310_F",47.0,Low,1
500238696,"PA B0007136,SU 180°drehbar DRX310_F",28.0,Low,1
500258749,PA B0007163 90° drehbar DRX310,29.0,Low,1
500233738,PA B0007223 DRX310,27.0,Low,1
500375055,"PA B0007224,ANW DRX310_F",48.0,Low,1
500235641,"PA B0007224,SU DRX310",32.0,Low,1
500244022,PA B0007245 DRX310,28.0,Low,1
500238694,PA B0007246 DRX310,36.0,Low,1
500238679,PA B0007248 90°drehbar DRX310_F,28.0,Low,1
500522594,"PA B0007249 ,Flying DRX310_F",40.0,Low,1
500487357,"PA B0007249,SU DRX310_F",40.0,Low,1
500241633,"PA B0007273,90° drehbar DRX310_F",28.0,Low,1
500243677,PA B0007274 DRX310_F,28.0,Low,1
500501024,"PA B0007289,B0007120 DRX310_F",50.0,Low,1
500375122,"PA B0007308,ANW DRX310_F",48.0,Low,1
500325084,"PA B0007479,O,ANW DRX313",23.0,Low,1
500325082,"PA B0007480,SO DRX310",30.0,Low,1
500385095,"PA B0007540,UU DRX310_F",27.0,Low,1
500279453,"PA B0007887,UO DRX310",33.0,Low,1
500353518,"PA B0008095,UO,aktiver verrieg.DRX310",27.0,Low,1
500307886,"PA B0008285,ANW DRX310",38.0,Low,1
500309932,PA B0008288 DRX310,24.0,Low,1
500323404,"PA B0008326,U DRX310",25.0,Low,1
500323379,"PA B0008447,U DRX310",26.0,Low,1
500367670,"PA B0008459,lage Bügel unten DRX310",180.0,Medium,2
500486803,"PA B0008481,U DRX310_F",42.0,Low,1
500403798,"PA B0009926,E0600258,6Q0035674J DRX310_F",51.0,Low,1
500402509,"PA B0010135,ANW DRX310_F",34.0,Low,1
500391899,"PA B0010478,8F005594_Cad 8736 DRX310_F",36.0,Low,1
500395775,"PA B0010677,G1711011,G0321255 DRX310_F",36.0,Low,1
500422563,"PA B0010739,G1011050/1,G16,FA DRX310_F",108.0,Low,1
500402651,"PA B0010739,G1011050/1,G16,P.Op. DRX310F",100.0,Low,1
500422585,"PA B0010740,G02,G10,6Q,Hebel Of DRX310_F",200.0,Medium,2
500402696,"PA B0010740,G02,G10,6Q,Post.Op. DRX310_F",67.0,Low,1
500423020,"PA B0010750,SU DRX310_F",40.0,Low,1
500395774,"PA B0010867,G1711011,G0321255 DRX310_F",36.0,Low,1
500415422,PA B0010922_3xKS6_Masseverdrehs DRX310_F,180.0,Medium,2
500398976,"PA B0011043,UU DRX310_F",25.0,Low,1
500407884,"PA B0011591,Anw,Lage SU DRX310_F",36.0,Low,1
500437395,"PA B0011659,ANW DRX310_F",42.0,Low,1
500421062,PA B0011819 DRX310_F,25.11,Low,1
500435718,"PA B0011820,Clip offen DRX310_F",30.0,Low,1
500574451,"PA B0012242,U DRX310_F",38.0,Low,1
500437860,"PA B0012296,G0621272,G0221322 DRX310_F",100.0,Low,1
500443294,"PA B0012976, Lage UU DRX310_F",33.0,Low,1
500541575,PA B0013010 DRX313,35.0,Low,1
500346219,"PA B0013012,ANW DRX313",30.0,Low,1
500364922,"PA B0013015,U,ANW DRX313",24.0,Low,1
500446402,PA B0013280 DRX310_F,33.0,Low,1
500453227,"PA B0013280,Flying DRX310_F",50.0,Low,1
500546671,PA B0013328 DRX310_F,45.0,Low,1
500449113,"PA B0013400,B0011047 DRX310_F",95.0,Low,1
500507468,"PA B0013400,B0202699,B0202700 DRX310_F",95.0,Low,1
500535631,PA B0013595 DRX310_F,30.0,Low,1
500489686,"PA B0014283,G1011,4E0,6Q0,5M0,PO DRX310F",500.0,Very High,4
500500999,"PA B0014283,G1011069,6Q0035,PO DRX310_F",240.0,Medium,2
500489690,"PA B0014283,G1011069/8,6Q0,PO DRX310_F",210.0,Medium,2
500516754,PA B0014685 O DRX310_F,50.0,Low,1
500542805,"PA B0014903,Lage U DRX310_F",38.0,Low,1
500498120,"PA B0015078,SU DRX310_F",48.0,Low,1
500505187,PA B0015510 DRX310_F,42.0,Low,1
500526977,PA B0015747 DRX310_F,65.0,Low,1
500524527,"PA B0015766,OU DRX310_F",42.0,Low,1
500525120,"PA B0015766,SO DRX310_F",60.0,Low,1
500524524,"PA B0015766,SU DRX310_F",50.0,Low,1
500571452,"PA B0015766,UO DRX310_F",42.0,Low,1
500516437,"PA B0015927,U DRX310_F",48.0,Low,1
500534604,"PA B0016147,F0103371,B0002934,PO DRX310F",80.0,Low,1
500530182,"PA B0016148,B0101853,G0003326,FA DRX310",600.0,Very High,4
500528342,"PA B0016149,B0101850,G0003326,FA DRX310",500.0,Very High,4
500567388,"PA B0016506,B0016511 DRX310",48.0,Low,1
500516018,PA B0016507 DRX310_F,42.0,Low,1
500516333,PA B0016508_SLS DRX310_F,49.0,Low,1
500516363,PA B0016509_SLS DRX310_F,60.0,Low,1
500515762,PA B0016510_SLS DRX310_F,45.0,Low,1
500519244,PA B0016511_B0016506_SLS DRX310_F,76.0,Low,1
500518658,PA B0016512-SLS DRX310_F,38.0,Low,1
500531142,"PA B0016513SLS,G03,G0211176,Ü1mm DRX310F",350.0,High,3
500517185,"PA B0016513SLS,G0310056,G0211176 DRX310F",220.0,Medium,2
500517219,"PA B0016514_SLS,G0211174,DA DRX310_F",100.0,Low,1
500530991,"PA B0016514,G0211174,DA,Üb.1mm DRX310_F",52.0,Low,1
500531353,"PA B0016515,G0310056,G0211176,Ü1 DRX310F",220.0,Medium,2
500517220,"PA B0016515SLS,G0310056,G0211176 DRX310F",200.0,Medium,2
500519626,PA B0016516-SLS DRX310_F,44.0,Low,1
500576501,PA B0016560 DRX310_F,38.0,Low,1
500539503,PA B0017395 DRX310_F,47.0,Low,1
500553856,"PA B0017395,S DRX310_F",60.0,Low,1
500532631,PA B0017493 DRX310_F,38.0,Low,1
500566538,"PA B0017891,SU DRX310_F",55.0,Low,1
500546672,PA B0017893 DRX310_F,43.0,Low,1
500547254,PA B0017896_B0004955 DRX310_F,54.0,Low,1
500546648,"PA B0017896,B0012808 DRX310_F",57.0,Low,1
500546663,"PA B0017897,B0012808 DRX310_F",56.0,Low,1
500542804,"PA B0017907,U DRX310_F",38.0,Low,1
500544722,PA B0017908.U DRX310_F,42.0,Low,1
500547255,PA B0017920 DRX310_F,49.0,Low,1
500542806,"PA B0017921,Lage U DRX310_F",38.0,Low,1
500546793,PA B0017967 DRX310_F,43.0,Low,1
500580078,"PA B0018286,A4816114 DRX310_F",50.0,Low,1
500570655,PA B0018629 DRX310_F,45.0,Low,1
500582365,PA B0019131 DRX310_F,60.0,Low,1
500340998,"PA B0031002,U,ANW DRX310",29.0,Low,1
500547256,PA B0032003 DRX310_F,42.0,Low,1
500388541,"PA B0032003,ANW DRX310_F",39.0,Low,1
500346641,"PA B0033005,ANW DRX310",25.0,Low,1
500385127,"PA B0033007,U,ANW DRX313",28.0,Low,1
500244478,"PA B0100166,B0100167+SV DRX310",65.0,Low,1
500320428,"PA B0100166,E4100023,ANW DRX310",40.0,Low,1
500329109,"PA B0100166/167,B0003407 nach unt DRX310",35.0,Low,1
500184118,"PA B0100166/167,E0500084 DRX310",39.0,Low,1
500377906,"PA B0100166/67,E4100023,SV,ANW DRX310_F",44.0,Low,1
500150859,"PA B0100272,B0100102 DRX310",43.0,Low,1
500517448,"PA B0100275,SV DRX310_F",270.0,Medium,2
500240690,PA B0100377 DRX310,39.0,Low,1
500337515,"PA B0100756,B0000808,E0500083,ANW DRX310",32.0,Low,1
500242517,"PA B0100756,E0500089 DRX310",26.0,Low,1
500206005,PA B0100880 SV offen DRX310,126.0,Low,1
500277091,"PA B0101110,U DRX310",28.0,Low,1
500316933,PA B0101139 Sonder DRX310,49.0,Low,1
500316985,PA B0101150 Sonder DRX310,54.0,Low,1
500202609,"PA B0101201,MB DRX310",408.0,High,3
500361372,"PA B0101250,G0220469,Flying DRX313",50.0,Low,1
500415392,"PA B0101268,G0220469,G0321267FliegDRX313",36.0,Low,1
500361381,"PA B0101269,G0220470,Flying DRX313",31.0,Low,1
500306148,PA B0101281 DRX310_F,70.0,Low,1
500237181,"PA B0101291 Sicherungsträger,A DRX310",54.0,Low,1
500367933,"PA B0101296,B0101524,E0500184 DRX310_F",77.0,Low,1
500370157,"PA B0101317,E0500321 DRX310_F",41.0,Low,1
500243436,PA B0101318 DRX310,110.0,Low,1
500375124,PA B0101318 DRX310_F,33.0,Low,1
500243438,PA B0101319 DRX310,110.0,Low,1
500243451,PA B0101320 DRX310,54.0,Low,1
500374237,"PA B0101320,SV.offen DRX310_F",37.0,Low,1
500243106,PA B0101332 DRX310_F,29.0,Low,1
500342540,PA B0101348 2p.G0221417 Flying DRX313,39.0,Low,1
500426265,"PA B0101376,Flying DRX310_F",46.0,Low,1
500276150,"PA B0101376,PT DRX310_F",130.0,Low,1
500452078,PA B0101412 ausschluss Z2100343 DRX310_F,27.0,Low,1
500345176,"PA B0101412,S,ANW DRX310",38.0,Low,1
500328895,"PA B0101412,U DRX310",28.0,Low,1
500312142,"PA B0101415,Fliegende DRX310",27.0,Low,1
500395392,"PA B0101417,Neu DRX310_F",204.0,Medium,2
500310995,PA B0101457 DRX310,90.0,Low,1
500302568,PA B0101462 DRX316,24.0,Low,1
500490948,"PA B0101462,B0101783,3D Printer DRX316",36.0,Low,1
500504857,"PA B0101462,B0101783,PT DRX310_F",95.0,Low,1
500458325,"PA B0101462,Fliegend DRX310_F",51.0,Low,1
500302694,"PA B0101462,PT DRX310_F",150.0,Low,1
500385885,"PA B0101486,Träger DRX310",600.0,Very High,4
500330274,PA B0101509 fliegend DRX316,48.0,Low,1
500449343,"PA B0101509,SV off.DRX310_F",60.0,Low,1
500330411,"PA B0101509,SV,Fliegende DRX310",102.0,Low,1
500339089,"PA B0101527,kod DRX310",120.0,Low,1
500381080,"PA B0101527,SV Offen DRX310_F",128.0,Low,1
500339170,"PA B0101528,kod DRX310",120.0,Low,1
500339171,"PA B0101529,kod DRX310",120.0,Low,1
500339174,"PA B0101530,kod DRX310",120.0,Low,1
500339176,"PA B0101531,kod DRX310",120.0,Low,1
500339178,"PA B0101532,kod DRX310",120.0,Low,1
500374240,"PA B0101532,SV Offen DRX310_F",128.0,Low,1
500360823,"PA B0101570,G0620163/2/47-EL-POG06DRX310",490.0,Very High,4
500388551,"PA B0101582,ANW Bolz C1,P,Flieg. DRX310F",60.0,Low,1
500378982,PA B0101596 DRX310 NEU,650.0,Very High,4
500421272,PA B0101673 DRX310_F,480.0,Very High,4
500517583,"PA B0101792,PT DRX310_F",150.0,Low,1
500534529,"PA B0101820,F0103371,B0002934,PO DRX310F",51.0,Low,1
500547709,"PA B0101835,FA,SV offen DRX310_F",300.0,Medium,2
500528221,"PA B0101835,G0003326,SV,FA DRX310_F",300.0,Medium,2
500530741,"PA B0101835/36/41,SV open,1or12 DRX310_F",66.0,Low,1
500547705,"PA B0101836,FA,SV offen DRX310_F",180.0,Medium,2
500528219,"PA B0101836,G0003326,SV,FA DRX310_F",240.0,Medium,2
500510652,PA B0101837 + Family DRX316,50.0,Low,1
500547697,"PA B0101837,FA,SV offen DRX310_F",180.0,Medium,2
500515718,"PA B0101837,G0003326,SV geschl.DRX310_F",44.0,Low,1
500528216,"PA B0101837,G0003326,SV,FA DRX310_F",300.0,Medium,2
500547701,"PA B0101838,FA,SV offen DRX310_F",180.0,Medium,2
500528218,"PA B0101838,G0003326,SV,FA DRX310_F",250.0,Medium,2
500547711,"PA B0101841,FA,SV offen DRX310_F",180.0,Medium,2
500528226,"PA B0101841,G0003326,SV,FA DRX310_F",300.0,Medium,2
500533040,"PA B0101849,T0102522, RL DRX310_F",180.0,Medium,2
500520200,"PA B0101850/51/52/53/54,T0102522 DRX316",150.0,Low,1
500530788,"PA B0101854,A4512713_S8100098,SV DRX310F",450.0,High,3
500532559,"PA B0101854,T0102522 DRX310_F",120.0,Low,1
500521374,PA B0101860 DRX310_F,480.0,Very High,4
500521353,PA B0101861 DRX310_F,500.0,Very High,4
500220097,PA B0201252 ANW DRX310,26.0,Low,1
500207731,"PA B0201272,ANW DRX310",27.0,Low,1
500182579,"PA B0201288,B0201064 DRX310 Nou",213.0,Medium,2
500342629,"PA B0201703,Flieg. Wellr. 20cm DRX310_F",41.0,Low,1
500219200,PA B0201777 DRX310,21.0,Low,1
500210282,"PA B0201789,U DRX310",29.0,Low,1
500243253,PA B0201837 DRX310_F,35.0,Low,1
